production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,activity_day15_direct_Bq,half_life_s,half_life_bin,near_focal_plane_heuristic,beta_plus_relevant_heuristic,line_or_cascade_risk_status
muminus,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,27062,Co-62,0,gs,0.0006753252366339629165406059558,92.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29062,Cu-62,0,gs,0.0006753252366339629165406059558,580.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,28063,Ni-63,0,gs,0.0000001899318872794538847408912132,3193629120,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29066,Cu-66,0,gs,0.0006753252366339629165406059558,307.2,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,52127,Te-127,0,gs,0.0006753252366322288839305009292,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53125,I-125,0,gs,0.0001084531605693680306435579375,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,0.0006753252366339629165406059558,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,55132,Cs-132,0,gs,0.001079185199790794236504300471,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,55134,Cs-134,0,gs,0.00004622740230650401008125513247,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,52121,Te-121,0,gs,0.0002811648243619034852184812205,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,52127,Te-127,0,gs,0.001350650473264457767861001859,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,53128,I-128,0,gs,0.003376626183169814582703029779,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,54133,Xe-133,0,gs,0.0005822142091176486796040973333,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55131,Cs-131,0,gs,0.000888797041550174639106193543,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55132,Cs-132,0,gs,0.0005395925998953971182521502355,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55134,Cs-134,0,gs,0.00004622740230650401008125513247,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51124,Sb-124,0,gs,0.0001071196421334709218459610148,5201280,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,52127,Te-127,0,gs,0.0006753252366322288839305009292,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53126,I-126,0,gs,0.0007462563368948698243073864375,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53128,I-128,0,gs,0.002025975709901888749621817867,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53129,I-129,0,gs,0.000000000002382132593931336576695336475,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53131,I-131,0,gs,0.0004904694377864286640446038812,693351.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55132,Cs-132,0,gs,0.0005395925998953971182521502355,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55134,Cs-134,0,gs,0.00001849096092260160403250205299,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53125,I-125,0,gs,0.0002169063211387360612871158751,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53128,I-128,0,gs,0.003376626183169814582703029779,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55132,Cs-132,0,gs,0.0005395925998953971182521502355,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55134,Cs-134,0,gs,0.00002773644138390240604875307948,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,52119,Te-119,0,gs,0.0006753251171145887809569088473,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,53124,I-124,0,gs,0.0006193202013127229248606128711,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,53132,I-132,0,gs,0.0006753252366339629165406059558,8262,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,55131,Cs-131,0,gs,0.0004443985207750873195530967714,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,55134,Cs-134,0,gs,0.00003698192184520320806500410597,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,51122,Sb-122,0,gs,0.0006604748725264852427929290746,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,53125,I-125,0,gs,0.0001084531605693680306435579375,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,55132,Cs-132,0,gs,0.002697962999476985591260751178,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,52127,Te-127,0,gs,0.0006753252366322288839305009292,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,53124,I-124,0,gs,0.0006193202013127229248606128711,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,0.001350650473267925833081211912,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,55132,Cs-132,0,gs,0.001079185199790794236504300471,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53128,I-128,0,gs,0.0006753252366339629165406059558,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53129,I-129,0,gs,0.00000000000357319889089700486504300471,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,54127,Xe-127,0,gs,0.0001680260357677652002204261572,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,51125,Sb-125,0,gs,0.000006935353097103601644552016251,87023237.76,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53125,I-125,0,gs,0.0001084531605693680306435579375,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53128,I-128,0,gs,0.0006753252366339629165406059558,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0,gs,0.00001849096092260160403250205299,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_03_rectcut_window_band,Window,55134,Cs-134,0,gs,0.00001849096092260160403250205299,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,51122,Sb-122,0,gs,0.0006604748725264852427929290746,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,53128,I-128,0,gs,0.0006753252366339629165406059558,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,55134,Cs-134,0,gs,0.00001849096092260160403250205299,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53128,I-128,0,gs,0.0006753252366339629165406059558,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53129,I-129,0,gs,0.000000000001191066296965668288347668237,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55131,Cs-131,0,gs,0.0004443985207750873195530967714,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55132,Cs-132,0,gs,0.001079185199790794236504300471,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_rectcut_window_band,Window,53128,I-128,0,gs,0.002025975709901888749621817867,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_04_rectcut_window_band,Window,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_05,CsI_Side_Segment_05,52127,Te-127,0,gs,0.0006753252366322288839305009292,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_05,CsI_Side_Segment_05,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_05,CsI_Side_Segment_05,53128,I-128,0,gs,0.001350650473267925833081211912,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_05,CsI_Side_Segment_05,54133,Xe-133,0,gs,0.0005822142091176486796040973333,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_05,CsI_Side_Segment_05,55131,Cs-131,0,gs,0.0004443985207750873195530967714,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_06,CsI_Side_Segment_06,52127,Te-127,0,gs,0.0006753252366322288839305009292,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_06,CsI_Side_Segment_06,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_06,CsI_Side_Segment_06,53128,I-128,0,gs,0.001350650473267925833081211912,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_06,CsI_Side_Segment_06,54133,Xe-133,0,gs,0.001164428418235297359208194667,453375.36,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_06,CsI_Side_Segment_06,55132,Cs-132,0,gs,0.002158370399581588473008600942,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_06,CsI_Side_Segment_06,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_07,CsI_Side_Segment_07,53125,I-125,0,gs,0.0001084531605693680306435579375,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_07,CsI_Side_Segment_07,55132,Cs-132,0,gs,0.001079185199790794236504300471,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_Side_Segment_07,CsI_Side_Segment_07,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,52119,Te-119,0,gs,0.0006753251171145887809569088473,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,51124,Sb-124,0,gs,0.0001071196421334709218459610148,5201280,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53124,I-124,0,gs,0.0006193202013127229248606128711,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55132,Cs-132,0,gs,0.0005395925998953971182521502355,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,52127,Te-127,0,gs,0.0006753252366322288839305009292,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55132,Cs-132,0,gs,0.0005395925998953971182521502355,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,52119,Te-119,0,gs,0.0006753251171145887809569088473,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,54125,Xe-125,0,gs,0.0006753249821640930247006958551,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,54127,Xe-127,0,gs,0.0001680260357677652002204261572,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53126,I-126,0,gs,0.0003731281684474349121536932186,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,53128,I-128,0,gs,0.001350650473267925833081211912,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,53128,I-128,0,gs,0.001350650473267925833081211912,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_07,CsI_TopAnnulus_Segment_07,53128,I-128,0,gs,0.0006753252366339629165406059558,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,CsI_TopAnnulus_Segment_07,CsI_TopAnnulus_Segment_07,55134,Cs-134,0,gs,0.000009245480461300802016251026494,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Cu_50mK_StillLike_Can_side_wall_above_side_port,Cu_50mK_StillLike_Can_side_wall_above_side_port,28063,Ni-63,0,gs,0.0000001899318872794538847408912132,3193629120,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_Capillary_CuNi_Still_4K,DR_Capillary_CuNi_Still_4K,27057,Co-57,0,gs,0.00002534445268494866852876345248,23484470.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_Continuous_HEX_CuNi_CP_to_Still,DR_Continuous_HEX_CuNi_CP_to_Still,26062,Fe-62,0,gs,0.0006753252366339629165406059558,68,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_Continuous_HEX_CuNi_CP_to_Still,DR_Continuous_HEX_CuNi_CP_to_Still,27057,Co-57,0,gs,0.00002534445268494866852876345248,23484470.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_Continuous_HEX_CuNi_CP_to_Still,DR_Continuous_HEX_CuNi_CP_to_Still,27061,Co-61,0,gs,0.0006753252366339629165406059558,5936.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_MixingChamber_Cu,DR_MixingChamber_Cu,29062,Cu-62,0,gs,0.0006753252366339629165406059558,580.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_Still_Pot_Cu,DR_Still_Pot_Cu,29062,Cu-62,0,gs,0.0006753252366339629165406059558,580.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,DR_Still_PumpLine_SS_to_300K_top,DR_Still_PumpLine_SS_to_300K_top,26059,Fe-59,0,gs,0.0001407089384995984651208021783,3844800,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,G10_Support_Ring_4K_60K,G10_Support_Ring_4K_60K,13028,Al-28,0,gs,0.0006753252366339629165406059558,134.7,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,4010,Be-10,0,gs,0.00000000001385999296536347625016207806,43770391200000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,11025,Na-25,0,gs,0.0006753252366339629165406059558,59.1,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,40088,Zr-88,0,gs,0.0000791541715797162823615853395,7205760,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41092,Nb-92,0,gs,0.0000000000005540002906054662175303626226,1095048720000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,NbTi_Bundle_bay_to_MXC,NbTi_Bundle_bay_to_MXC,41091,Nb-91,0,gs,0.00000002826971772724808072567748628,21459168000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,40089,Zr-89,0,gs,0.0006473659052265362298482949388,282096,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8019,O-19,0,gs,0.0006753252366339629165406059558,26.47,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9021,F-21,0,gs,0.0006753252366339629165406059558,4.158,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10023,Ne-23,0,gs,0.001350650473267925833081211912,37.15,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10024,Ne-24,0,gs,0.004727276656437740415784241691,202.8,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10025,Ne-25,0,gs,0.001350650473267925833081211912,0.602,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0,gs,0.00001469620979205476482473959459,82109719.44,gt_5us,True,True,BETA_PLUS_HEURISTIC
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0,gs,0.02431170713894455498768206768,53841.6,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11025,Na-25,0,gs,0.02971431041189436832778666206,59.1,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11026,Na-26,0,gs,0.004051951419803777499243635735,1.07128,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0,gs,0.0006753252366339629165406059558,11.3039,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0,gs,0.1796365129446341357998011843,566.1,gt_5us,True,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
