production_tag,source_file,source_files_count,source_files,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_raw_token,exc_keV_decimal,state_id,nubase_line,production_count_raw,TT_file_s,TT_tag_sum_s,production_rate_s-1,half_life_s,half_life_authority,activity_day15_direct_Bq,state_class,source_row_count
muminus,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11026,Na-26,0.00,0,gs,249,6,,1480.768,0.004051951419803777499243635735,1.07128,NUBASE2020_STATE,0.004051951419803777499243635735,EMITTED_CANDIDATE,5
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0.00,0,gs,214,1,184.705,1480.768,0.0006753252366339629165406059558,11.3039,NUBASE2020_STATE,0.0006753252366339629165406059558,EMITTED_CANDIDATE,1
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0.00,0,gs,263,266,,1480.768,0.1796365129446341357998011843,566.1,NUBASE2020_STATE,0.1796365129446341357998011843,EMITTED_CANDIDATE,8
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0.00,0,gs,252,1,185.589,1480.768,0.0006753252366339629165406059558,22626799200000,NUBASE2020_STATE,0.00000000002681145050816851120499632623,EMITTED_CANDIDATE,1
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,8019,O-19,0.00,0,gs,163,1,188.002,1480.768,0.0006753252366339629165406059558,26.47,NUBASE2020_STATE,0.0006753252366339629165406059558,EMITTED_CANDIDATE,1
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9021,F-21,0.00,0,gs,186,1,185.079,1480.768,0.0006753252366339629165406059558,4.158,NUBASE2020_STATE,0.0006753252366339629165406059558,EMITTED_CANDIDATE,1
muminus,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10023,Ne-23,0.00,0,gs,210,6,,1480.768,0.004051951419803777499243635735,37.15,NUBASE2020_STATE,0.004051951419803777499243635735,EMITTED_CANDIDATE,5
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10024,Ne-24,0.00,0,gs,222,18,,1480.768,0.0121558542594113324977309072,202.8,NUBASE2020_STATE,0.0121558542594113324977309072,EMITTED_CANDIDATE,8
muminus,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10025,Ne-25,0.00,0,gs,237,4,,1480.768,0.002701300946535851666162423823,0.602,NUBASE2020_STATE,0.002701300946535851666162423823,EMITTED_CANDIDATE,2
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0.00,0,gs,199,1,184.705,1480.768,0.0006753252366339629165406059558,82109719.44,NUBASE2020_STATE,0.000007348104896027382412369797294,EMITTED_CANDIDATE,1
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0.00,0,gs,223,45,,1480.768,0.03038963564852833124432726801,53841.6,NUBASE2020_STATE,0.0303896339236806937346025846,EMITTED_CANDIDATE,8
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11025,Na-25,0.00,0,gs,238,55,,1480.768,0.03714288801486796040973332757,59.1,NUBASE2020_STATE,0.03714288801486796040973332757,EMITTED_CANDIDATE,8
muminus,MULTIPLE:6,6,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11026,Na-26,0.00,0,gs,249,14,,1480.768,0.009454553312875480831568483382,1.07128,NUBASE2020_STATE,0.009454553312875480831568483382,EMITTED_CANDIDATE,6
muminus,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12023,Mg-23,0.00,0,gs,214,4,,1480.768,0.002701300946535851666162423823,11.3039,NUBASE2020_STATE,0.002701300946535851666162423823,EMITTED_CANDIDATE,3
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0.00,0,gs,263,361,,1480.768,0.2437924104248606128711587501,566.1,NUBASE2020_STATE,0.2437924104248606128711587501,EMITTED_CANDIDATE,8
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,8019,O-19,0.00,0,gs,163,1,185.452,1480.768,0.0006753252366339629165406059558,26.47,NUBASE2020_STATE,0.0006753252366339629165406059558,EMITTED_CANDIDATE,1
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9020,F-20,0.00,0,gs,174,1,185.339,1480.768,0.0006753252366339629165406059558,11.0062,NUBASE2020_STATE,0.0006753252366339629165406059558,EMITTED_CANDIDATE,1
muminus,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9021,F-21,0.00,0,gs,186,2,,1480.768,0.001350650473267925833081211912,4.158,NUBASE2020_STATE,0.001350650473267925833081211912,EMITTED_CANDIDATE,2
muminus,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9022,F-22,0.00,0,gs,196,3,,1480.768,0.002025975709901888749621817867,4.23,NUBASE2020_STATE,0.002025975709901888749621817867,EMITTED_CANDIDATE,2
muminus,MULTIPLE:7,7,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10023,Ne-23,0.00,0,gs,210,16,,1480.768,0.01080520378614340666464969529,37.15,NUBASE2020_STATE,0.01080520378614340666464969529,EMITTED_CANDIDATE,7
muminus,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10024,Ne-24,0.00,0,gs,222,14,,1480.768,0.009454553312875480831568483382,202.8,NUBASE2020_STATE,0.009454553312875480831568483382,EMITTED_CANDIDATE,5
muminus,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10025,Ne-25,0.00,0,gs,237,6,,1480.768,0.004051951419803777499243635735,0.602,NUBASE2020_STATE,0.004051951419803777499243635735,EMITTED_CANDIDATE,4
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0.00,0,gs,199,1,184.705,1480.768,0.0006753252366339629165406059558,82109719.44,NUBASE2020_STATE,0.000007348104896027382412369797294,EMITTED_CANDIDATE,1
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0.00,0,gs,223,91,,1480.768,0.06145459653369062540519514198,53841.6,NUBASE2020_STATE,0.06145459304566540288552967109,EMITTED_CANDIDATE,8
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,Na-25,0.00,0,gs,238,107,,1480.768,0.07225980031983403206984483727,59.1,NUBASE2020_STATE,0.07225980031983403206984483727,EMITTED_CANDIDATE,8
muminus,MULTIPLE:7,7,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11026,Na-26,0.00,0,gs,249,19,,1480.768,0.01283117949604529541427151316,1.07128,NUBASE2020_STATE,0.01283117949604529541427151316,EMITTED_CANDIDATE,7
muminus,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12023,Mg-23,0.00,0,gs,214,2,,1480.768,0.001350650473267925833081211912,11.3039,NUBASE2020_STATE,0.001350650473267925833081211912,EMITTED_CANDIDATE,2
muminus,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0.00,0,gs,263,588,,1480.768,0.397091239140770194925876302,566.1,NUBASE2020_STATE,0.397091239140770194925876302,EMITTED_CANDIDATE,8
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0.00,0,gs,252,1,185.079,1480.768,0.0006753252366339629165406059558,22626799200000,NUBASE2020_STATE,0.00000000002681145050816851120499632623,EMITTED_CANDIDATE,1
muminus,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_muminus_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,9020,F-20,0.00,0,gs,174,1,185.12,1480.768,0.0006753252366339629165406059558,11.0062,NUBASE2020_STATE,0.0006753252366339629165406059558,EMITTED_CANDIDATE,1
