dataset,event_id,primary_energy_keV,depth_from_geoopt_outer_radius_cm,r_cm,z_cm,VN,category,weight
Mass_model_511,652421,4123.04,12.6872174571,15.2127825429,-22.48459,CsI_Side_Segment_07,csi,0.125
Mass_model_511,537568,2037.52,5.87762993994,22.0223700601,-10.6755,CsI_Side_Segment_01,csi,0.125
Mass_model_511,343616,535.38,11.4011054418,16.4988945582,-11.01647,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,696320,1647.09,4.10039483025,23.7996051698,-12.92581,CsI_Side_Segment_06,csi,0.125
Mass_model_511,708794,2022.77,12.9273010321,14.9726989679,-19.23905,CsI_Side_Segment_07,csi,0.125
Mass_model_511,271589,3613.87,17.6951521586,10.2048478414,-24.48612,CsI_Side_Segment_00,csi,0.125
Mass_model_511,434033,1816.21,16.371185755,11.528814245,-21.20677,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,295264,6891.55,14.3462087806,13.5537912194,-20.25831,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,368902,7725.12,16.8666017781,11.0333982219,-25.38874,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,0.125
Mass_model_511,70912,3627.98,8.47109550548,19.4289044945,-11.42237,CsI_TopAnnulus_Segment_07,csi,0.125
Mass_model_511,305464,4057.15,3.7743579979,24.1256420021,-3.971439,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,636746,560.994,11.2728528353,16.6271471647,-5.563123,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,152246,388.104,3.94026804376,23.9597319562,6.539414,CsI_Side_Segment_02,csi,0.125
Mass_model_511,92895,1244.91,4.76706110091,23.1329388991,-10.15834,CsI_TopAnnulus_Segment_06,csi,0.125
Mass_model_511,810773,453.063,20.9146086723,6.98539132772,22.56332,Shield_60K_Al_side_window_side_wall_above_side_port,window,0.125
Mass_model_511,236770,3326.12,1.0884045534,26.8115954466,25.70413,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
Mass_model_511,33864,1161.59,5.00715154804,22.892848452,9.920875,CsI_TopAnnulus_Segment_02,csi,0.125
Mass_model_511,523418,3242.73,4.98791236554,22.9120876345,-7.204138,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,72418,2476,3.6793541022,24.2206458978,-5.938057,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,743919,3554.9,10.8247981176,17.0752018824,17.2996,CsI_TopAnnulus_Segment_04,csi,0.125
Mass_model_511,642506,2892.71,4.8525103261,23.0474896739,12.36743,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
Mass_model_511,798420,5697.22,9.8636032582,18.0363967418,-15.77196,CsI_Side_Segment_01,csi,0.125
Mass_model_511,76910,1979.68,4.42176409693,23.4782359031,8.006856,CsI_Side_Segment_03_below_side_port,csi,0.125
Mass_model_511,733275,3784.67,15.6920821061,12.2079178939,-12.27676,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,299010,301.799,9.45798187379,18.4420181262,20.79709,XS400_Group2_Cu_Coarse_TopOpenCollar_4K60K,passive_w_or_collimator,0.125
Mass_model_511,890897,6037.81,8.40883070356,19.4911692964,-9.672228,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,812321,1584.44,6.0314303531,21.8685696469,-3.630064,CsI_TopAnnulus_Segment_01,csi,0.125
Mass_model_511,116294,2855.07,5.55927196797,22.340728032,-11.88591,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,824801,1028.08,17.4732586891,10.4267413109,-26.76551,CsI_Side_Segment_07,csi,0.125
Mass_model_511,715142,3791.32,8.22038481033,19.6796151897,-12.6306,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,90521,2245.55,3.95289015164,23.9471098484,-11.16641,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,743906,7307.29,19.4147693521,8.48523064786,12.00471,ColdPlate_Still_0p7K,cold_plates,0.125
Mass_model_511,929711,353.828,26.0912170079,1.80878299211,-26.63186,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,49891,1044.99,6.21814065695,21.6818593431,-10.77971,CsI_Side_Segment_01,csi,0.125
Mass_model_511,428127,2329.56,25.6413106725,2.25868932752,-22.69443,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,311743,10703,14.7241344741,13.1758655259,21.37515,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,outer_mechanics,0.125
Mass_model_511,894405,2852.79,5.8556595027,22.0443404973,-13.26027,CsI_Side_Segment_06,csi,0.125
Mass_model_511,317501,4419.44,6.8112581068,21.0887418932,14.00787,CsI_Side_Segment_03_above_side_port,csi,0.125
Mass_model_511,651291,7725.11,0,41.8893287036,-23.11051,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,712632,429.041,6.51785151238,21.3821484876,-1.735373,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,950259,3346.72,11.473962512,16.426037488,16.70688,CsI_Side_Segment_03_above_side_port,csi,0.125
Mass_model_511,49829,2977.09,12.0789319909,15.8210680091,19.16488,CsI_TopAnnulus_Segment_03,csi,0.125
Mass_model_511,450896,3591.21,5.33224894862,22.5677510514,5.722444,CsI_Side_Segment_05,csi,0.125
Mass_model_511,882484,10686,0,28.7678098706,24.59636,Plate_300K_Top_Service_Lid,other_internal,0.125
Mass_model_511,170957,2519.69,17.982468967,9.91753103295,-20.20557,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,194035,17927,0,44.6970512179,-22.52617,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,163837,5048.3,19.7996187584,8.1003812416,-15.85878,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,950904,2616.82,0,28.1710067276,3.195969,CsI_Side_Segment_03_below_side_port,csi,0.125
Mass_model_511,424620,3565,3.34318026157,24.5568197384,25.34068,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
Mass_model_511,266391,3817.98,2.87894812149,25.0210518785,2.608172,CsI_Side_Segment_05,csi,0.125
Mass_model_511,362809,1141.83,2.76066089299,25.139339107,8.074723,CsI_Side_Segment_03_below_side_port,csi,0.125
Mass_model_511,803798,6717.37,23.7819624035,4.11803759648,-25.85147,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,885555,4511.86,8.72577995704,19.174220043,-6.536668,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,241833,157.797,7.89660011597,20.003399884,-8.432664,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,600893,3389.89,10.6994000823,17.2005999177,-18.4967,CsI_Side_Segment_07,csi,0.125
Mass_model_511,650867,4366.62,3.61443628303,24.285563717,0.1781628,CsI_Side_Segment_05,csi,0.125
Mass_model_511,212994,2426.61,4.65786141662,23.2421385834,-7.1625,CsI_TopAnnulus_Segment_06,csi,0.125
Mass_model_511,7986,834.927,17.6770670525,10.2229329475,-20.19736,CsI_Side_Segment_00,csi,0.125
Mass_model_511,21863,7046.65,5.48789099917,22.4121090008,5.545951,ColdPlate_4K,cold_plates,0.125
Mass_model_511,84048,2207.16,1.25591949703,26.644080503,-6.869275,CsI_Side_Segment_02,csi,0.125
Mass_model_511,448565,3508.4,5.72306365755,22.1769363424,2.051168,CsI_Side_Segment_05,csi,0.125
Mass_model_511,847361,3135.39,11.3704653482,16.5295346518,17.57289,CsI_Side_Segment_03_above_side_port,csi,0.125
Mass_model_511,269564,3389.03,7.19371770396,20.706282296,7.035492,CsI_Side_Segment_05,csi,0.125
Mass_model_511,95054,5328.99,13.4735135968,14.4264864032,-21.86716,CsI_Side_Segment_00,csi,0.125
Mass_model_511,703940,5551.72,7.95486286404,19.945137136,-14.54216,CsI_Side_Segment_01,csi,0.125
Mass_model_511,645596,423.059,9.87308444553,18.0269155545,-13.46263,CsI_TopAnnulus_Segment_07,csi,0.125
Mass_model_511,486945,675.584,10.9842394462,16.9157605538,23.06776,XS400_Group3_Cu_Coarse_TopFlange_4K60K,passive_w_or_collimator,0.125
Mass_model_511,928750,809.512,18.9330567874,8.96694321262,-24.7635,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,226166,895.705,6.81136809945,21.0886319005,-6.1659,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,706165,1404.98,2.65989563157,25.2401043684,-1.625757,CsI_TopAnnulus_Segment_01,csi,0.125
Mass_model_511,72733,1084.02,12.9307022712,14.9692977288,2.180889,ColdPlate_CP_100mK_intercept,cold_plates,0.125
Mass_model_511,781366,379.684,18.9197804583,8.98021954166,-0.6102734,ColdPlate_CP_100mK_intercept,cold_plates,0.125
Mass_model_511,430875,3839.96,4.29934374152,23.6006562585,7.097425,CsI_Side_Segment_04_below_side_port,csi,0.125
Mass_model_511,469111,20208.8,13.6535350934,14.2464649066,-6.135134,Cu_50mK_StillLike_Can_bottom_cap_2mm,other_internal,0.125
Mass_model_511,855284,2897.2,13.2856459347,14.6143540653,-24.49021,CsI_Side_Segment_07,csi,0.125
Mass_model_511,287397,4039.44,5.50065810535,22.3993418947,-8.501269,CsI_Side_Segment_01,csi,0.125
Mass_model_511,129959,599.29,22.0238199378,5.87618006216,-16.18249,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,223602,51.7226,19.4976553791,8.40234462086,-13.89352,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
Mass_model_511,46689,6868.49,10.2220048871,17.6779951129,-22.409,CsI_Side_Segment_01,csi,0.125
Mass_model_511,676324,4319,10.1899410693,17.7100589307,-19.77677,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,484166,6387.7,3.48771058101,24.412289419,25.40624,XS400_Group2_Cu_Coarse_CurvedManifoldArc_60K300K,passive_w_or_collimator,0.125
Mass_model_511,294555,3803.02,10.7781265316,17.1218734684,-12.05181,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,160778,7977.19,25.1193383521,2.78066164793,8.661193,ColdPlate_CP_100mK_intercept,cold_plates,0.125
Mass_model_511,788117,165.49,9.13451884062,18.7654811594,-5.923503,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,83185,841.95,15.2528831955,12.6471168045,-18.89338,CsI_Side_Segment_00,csi,0.125
Mass_model_511,691116,778.773,16.3588451239,11.5411548761,-23.13681,CsI_Side_Segment_00,csi,0.125
Mass_model_511,680123,2672.85,6.37994290986,21.5200570901,-6.238061,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,347108,6656.11,14.5634128743,13.3365871257,-11.90784,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,949548,1580.57,10.824635544,17.075364456,-18.53722,CsI_Side_Segment_07,csi,0.125
Mass_model_511,349593,1879.84,1.74974483361,26.1502551664,2.82681,CsI_Side_Segment_05,csi,0.125
Mass_model_511,746602,4191.81,8.03332127429,19.8666787257,-6.804496,CsI_TopAnnulus_Segment_01,csi,0.125
Mass_model_511,645309,6000.57,20.8026577213,7.09734227869,-21.3904,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,243640,1083.92,15.150919641,12.749080359,-20.58068,CsI_Side_Segment_00,csi,0.125
Mass_model_511,868591,4405.52,0.683540928032,27.216459072,-7.785029,CsI_Side_Segment_05,csi,0.125
Mass_model_511,377182,1577.87,14.5023992973,13.3976007027,-16.33543,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,547729,5102.7,11.41224942,16.48775058,-16.67836,CsI_Side_Segment_00,csi,0.125
Mass_model_511,409932,4113.07,24.8333574371,3.06664256293,-25.38508,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,561004,5650.98,1.26692710019,26.6330728998,1.212924,CsI_Side_Segment_05,csi,0.125
Mass_model_511,474077,5387.33,4.18889682571,23.7111031743,3.687458,CsI_Side_Segment_05,csi,0.125
Mass_model_511,166037,3305.74,5.87812620721,22.0218737928,4.873346,CsI_Side_Segment_05,csi,0.125
Mass_model_511,514673,5935.04,11.3758012905,16.5241987095,15.07303,CsI_Side_Segment_04_above_side_port,csi,0.125
Mass_model_511,107908,517.393,22.5056954815,5.39430451847,-15.96415,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,604539,6891.55,7.49691383614,20.4030861639,14.15366,CsI_Side_Segment_03_rectcut_window_band,csi,0.125
Mass_model_511,163257,1220.96,23.4904018954,4.40959810457,-16.31938,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
Mass_model_511,571620,4374.03,6.98125983195,20.9187401681,-8.251698,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,510576,1103.66,13.9689236689,13.9310763311,-19.59213,CsI_Side_Segment_00,csi,0.125
Mass_model_511,735083,6891.56,19.9661993415,7.93380065846,-24.66596,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,285739,2381.38,24.4911301538,3.40886984616,-17.43367,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,89357,4852.16,0,28.1325592798,-3.165357,CsI_Side_Segment_02,csi,0.125
Mass_model_511,482368,3345.52,9.67711173749,18.2228882625,12.3919,CsI_TopAnnulus_Segment_02,csi,0.125
Mass_model_511,166620,14501.5,8.51224013463,19.3877598654,29.76988,XS400_Group1_SupportRod_60K_to_300K_02,passive_w_or_collimator,0.125
Mass_model_511,678080,1265.46,5.28203275627,22.6179672437,11.85603,CsI_TopAnnulus_Segment_05,csi,0.125
Mass_model_511,658876,4467.41,16.8755032032,11.0244967968,-26.34502,CsI_Side_Segment_00,csi,0.125
Mass_model_511,319736,7725.11,0,41.6594862115,-23.48054,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,135247,3288.32,7.23446514989,20.6655348501,-14.42579,CsI_TopAnnulus_Segment_07,csi,0.125
Mass_model_511,551642,4153.19,1.45413466362,26.4458653364,0.02673872,CsI_Side_Segment_05,csi,0.125
Mass_model_511,795436,3617.75,6.82366528747,21.0763347125,-14.24085,CsI_TopAnnulus_Segment_07,csi,0.125
Mass_model_511,455499,6538.46,5.87667679212,22.0233232079,-9.786333,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,117437,3562.83,5.61498854741,22.2850114526,1.226052,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,784609,4858.05,7.16325322165,20.7367467783,8.119938,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
Mass_model_511,243121,6891.55,3.66735860026,24.2326413997,5.078049,CsI_TopAnnulus_Segment_05,csi,0.125
Mass_model_511,375250,3390.29,3.108428595,24.791571405,-2.432598,CsI_TopAnnulus_Segment_06,csi,0.125
Mass_model_511,149078,642.625,4.45929451455,23.4407054855,-3.080208,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,873152,922.396,25.3649784295,2.53502157052,-6.206972,TP_L5_00012,tes,0.125
Mass_model_511,692732,510.999,13.128418642,14.771581358,-15.53691,CsI_Side_Segment_00,csi,0.125
Mass_model_511,909293,973.596,18.768226202,9.13177379797,-15.32625,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,121106,6891.55,5.91507033284,21.9849296672,-15.39459,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,502494,1516.88,18.3749947652,9.52500523479,-14.69895,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
Mass_model_511,314927,4032.1,9.1726414913,18.7273585087,-11.58616,CsI_TopAnnulus_Segment_00,csi,0.125
Mass_model_511,929218,2795.07,3.88184364894,24.0181563511,-1.773952,CsI_TopAnnulus_Segment_06,csi,0.125
Mass_model_511,46496,4030.54,7.570273546,20.329726454,-0.8800961,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,743902,6919.19,12.0722619549,15.8277380451,-19.94361,CsI_Side_Segment_07,csi,0.125
Mass_model_511,695236,4133.7,6.11101976689,21.7889802331,2.23214,CsI_TopAnnulus_Segment_01,csi,0.125
Mass_model_511,734817,7725.14,0,45.7914693247,-23.35361,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,93359,2440.28,8.86150161835,19.0384983817,-16.84667,CsI_Side_Segment_06,csi,0.125
Mass_model_511,49268,307.099,13.7904115666,14.1095884334,-19.2619,CsI_Side_Segment_00,csi,0.125
Mass_model_511,507485,2968.37,10.3678834251,17.5321165749,-15.01955,CsI_Side_Segment_07,csi,0.125
Mass_model_511,435846,6819.05,6.05198906546,21.8480109345,-10.50661,CsI_TopAnnulus_Segment_07,csi,0.125
Mass_model_511,220201,2637.43,8.62884983881,19.2711501612,-9.22605,CsI_Side_Segment_01,csi,0.125
Mass_model_511,597304,6826.14,21.0603844122,6.83961558779,-22.50233,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,410999,677.971,12.6898172759,15.2101827241,4.434766,ColdPlate_Still_0p7K,cold_plates,0.125
Mass_model_511,479568,3452.66,25.5075264963,2.39247350367,-21.74965,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,802773,1652.48,4.68487809779,23.2151219022,7.95105,CsI_Side_Segment_03_below_side_port,csi,0.125
Mass_model_511,948900,4645.3,7.27972178518,20.6202782148,-19.38128,CsI_Side_Segment_01,csi,0.125
Mass_model_511,109620,2241.77,16.1000080717,11.7999919283,-14.89528,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,873040,4959.9,12.5305986507,15.3694013493,-17.96088,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,881554,3775.39,3.84508026966,24.0549197303,-3.382466,CsI_Side_Segment_01,csi,0.125
Mass_model_511,729403,693.966,4.38342251649,23.5165774835,-7.317135,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,669161,4030.54,11.0200825563,16.8799174437,-16.58673,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,110576,4659.01,10.2814147454,17.6185852546,18.18329,CsI_TopAnnulus_Segment_04,csi,0.125
Mass_model_511,117398,459.601,17.9330696049,9.9669303951,-18.71166,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,579242,3909.05,13.7365457722,14.1634542278,-17.70597,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,922382,510.999,25.2126945698,2.68730543021,-5.337117,TP_L4_00100,tes,0.125
Mass_model_511,483901,6683.34,25.5474916231,2.35250837692,14.65726,ColdPlate_Still_0p7K,cold_plates,0.125
Mass_model_511,370615,777.265,11.4416117069,16.4583882931,-15.21968,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,175376,6066.03,1.22874799892,26.6712520011,-10.22461,CsI_Side_Segment_06,csi,0.125
Mass_model_511,110018,6689.34,3.1849145431,24.7150854569,7.845972,CsI_Side_Segment_03_below_side_port,csi,0.125
Mass_model_511,77020,3014.15,0.60130210887,27.2986978911,-2.007808,CsI_Side_Segment_05,csi,0.125
Mass_model_511,374335,3286.91,5.06152215981,22.8384778402,0.9772734,CsI_TopAnnulus_Segment_06,csi,0.125
Mass_model_511,655123,2205.32,20.9583131846,6.94168681543,-25.2272,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,613524,18346.1,2.6311562044,25.2688437956,6.377976,ColdPlate_4K,cold_plates,0.125
Mass_model_511,523836,4696.89,4.39881804647,23.5011819535,-3.604414,CsI_Side_Segment_06,csi,0.125
Mass_model_511,438382,5649.88,11.137391961,16.762608039,-19.37418,CsI_Side_Segment_01,csi,0.125
Mass_model_511,532776,240.466,13.3909819068,14.5090180932,19.04592,CsI_TopAnnulus_Segment_03,csi,0.125
Mass_model_511,505151,6827.05,5.73687491708,22.1631250829,7.624671,CsI_TopAnnulus_Segment_05,csi,0.125
Mass_model_511,808702,2164.15,4.17268062659,23.7273193734,7.209598,CsI_Side_Segment_02,csi,0.125
Mass_model_511,763771,4754.26,11.1267941447,16.7732058553,-17.42228,CsI_Side_Segment_07,csi,0.125
Mass_model_511,162738,3089.3,22.3995456605,5.50045433951,-2.895541,TP_L1_00098,tes,0.125
Mass_model_511,501604,4954.86,16.140619062,11.759380938,-20.66085,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,751032,3366.58,16.0578082221,11.8421917779,-24.36523,CsI_Side_Segment_00,csi,0.125
Mass_model_511,206525,5353.49,8.39345934278,19.5065406572,15.92924,CsI_Side_Segment_03_above_side_port,csi,0.125
Mass_model_511,10632,3374.35,8.82725914299,19.072740857,-19.15016,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,662966,769.18,6.30714471383,21.5928552862,7.774913,ColdPlate_4K,cold_plates,0.125
Mass_model_511,747440,4425.28,15.3014744675,12.5985255325,-22.81726,CsI_Side_Segment_00,csi,0.125
Mass_model_511,889459,1331.12,5.73463297413,22.1653670259,-2.816689,CsI_Side_Segment_02,csi,0.125
Mass_model_511,70949,4087.46,5.21311711657,22.6868828834,8.431943,CsI_Side_Segment_05,csi,0.125
Mass_model_511,836580,6891.56,15.9276613187,11.9723386813,-22.22419,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,707702,3872.96,10.9680888937,16.9319111063,-14.89116,CsI_Side_Segment_07,csi,0.125
Mass_model_511,864677,485.618,6.01050932047,21.8894906795,5.644847,CsI_Side_Segment_02,csi,0.125
Mass_model_511,936323,3552.22,2.81822989134,25.0817701087,-2.829398,CsI_TopAnnulus_Segment_06,csi,0.125
Mass_model_511,276827,2108.83,0.272389823669,27.6276101763,7.749575,CsI_Side_Segment_04_below_side_port,csi,0.125
Mass_model_511,354889,508.773,6.21371921157,21.6862807884,9.988035,CsI_Side_Segment_02,csi,0.125
Mass_model_511,766273,680.178,4.59791102849,23.3020889715,-8.357688,CsI_Side_Segment_06,csi,0.125
Mass_model_511,92189,700.485,11.4234315872,16.4765684128,-17.18185,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,30492,7725.11,0.431926057355,27.4680739426,-0.04227785,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,outer_mechanics,0.125
Mass_model_511,620561,5448.16,20.1692914904,7.73070850965,-25.22038,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,479761,13444,8.41784139333,19.4821586067,9.306795,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,0.125
Mass_model_511,500278,3604.2,16.9600161899,10.9399838101,20.60162,ColdPlate_4K,cold_plates,0.125
Mass_model_511,302177,5097.2,0,38.0319241043,-23.21966,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,909175,3846.4,1.53793861724,26.3620613828,25.61605,XS400_Group2_Cu_Coarse_CurvedManifoldArc_60K300K,passive_w_or_collimator,0.125
Mass_model_511,535606,2075.34,9.63923107681,18.2607689232,-14.09447,CsI_Side_Segment_00,csi,0.125
Mass_model_511,785648,25185.1,0,35.2992217442,40.08594,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
Mass_model_511,125548,5062.31,8.32614232474,19.5738576753,-16.48628,CsI_Side_Segment_06,csi,0.125
Mass_model_511,60929,3334.56,9.5701687756,18.3298312244,-15.65328,CsI_Side_Segment_06,csi,0.125
Mass_model_511,77535,739.997,7.88586408603,20.014135914,-15.41401,CsI_TopAnnulus_Segment_00,csi,0.125
Mass_model_511,319780,265.22,1.89724732913,26.0027526709,-5.301831,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,outer_mechanics,0.125
Mass_model_511,360855,991.627,8.73269414825,19.1673058517,-13.58486,CsI_Bottom_Quadrant_03,csi,0.125
